corpora,record,phrase,PQP,auxiliary,verb,note,marker,pause before,pause between,restart/repaet
ESLO,519,puis on sait plus bien où sont ès- r- n- s- responsabilités non plus,0,0,0,0,0,0,0,1
ESLO,519,le l'architecte nous a dit un jour que on aurait des problèmes,0,0,0,0,0,0,0,0
ESLO,519,de fissures de machin et tout ça parce qu'on avait pas fait laissé sécher assez longtemps les fondations,0,0,0,0,0,0,0,0
ESLO,519,qu'ils retouchent les cloisons enfin voilà,0,0,0,0,0,0,0,0
ESLO,519,y a des choses on se demande dans la conception euh des bâtiments euh voilà,0,0,0,0,0,0,0,0
ESLO,519,l'aménagement handicapé qui est pas correct,0,0,0,0,0,0,0,0
ESLO,519,mais on nous a répondu qu'il était aux normes du moment au moment de la commande,0,0,0,0,0,0,0,0
ESLO,519,simplement on a des portes extrêmement lourdes avec u- avec une handicapée en fauteuil,0,0,0,0,0,0,0,0
ESLO,519,elle peut pas les ouvrir,0,0,0,0,0,0,0,0
ESLO,519,voilà on n'avait pas d'aménagements spécifiques,0,0,0,0,0,0,0,0
ESLO,519,handicapés pour accéder aux lavabos,0,0,0,0,0,0,0,0
ESLO,519,c'est-à-dire que quand vous êtes en fauteuil vous avez un lavabo,0,0,0,0,0,0,0,0
ESLO,519,à hauteur à peu près là,0,0,0,0,0,0,0,0
ESLO,519,et puis qu'il faut aller chercher là-bas bah,0,0,0,0,0,0,0,0
ESLO,519,voilà enfin plein de choses comme ça c'est,0,0,0,0,1,0,0,0
ESLO,519,mais c'était aux normes au moment de la commande bon enfin foutage de gueule quoi pour moi,0,0,0,0,0,0,0,0
ESLO,519,c'est du foutage de gueule,0,0,0,0,0,0,0,0
ESLO,519,un architecte digne de ce nom aurait dû nous dire bah vous savez vos normes de la commande euh,0,0,0,0,0,0,0,0
ESLO,519,elles valent plus grand chose aujourd'hui vaudrait mieux que vous envisagiez de faire ça ça et ça,0,0,0,0,0,0,0,0
ESLO,519,voilà c'était facile de modifier mais non,0,0,0,0,0,0,0,0
ESLO,519,il aurait fallu que ça soit nous qui disions euh bon,0,0,0,0,0,0,0,0
ESLO,519,alors nous on n'est pas spécialiste de la construction,0,0,0,0,0,0,0,0
ESLO,519,c'était en quelle année ça alors vous êtes installés euh ?,0,0,0,0,0,0,0,0
ESLO,519,et on était les derniers à arriver,0,0,0,0,0,0,0,0
ESLO,519,ah oui donc c'est tout,0,0,0,0,0,0,0,0
ESLO,519,y en a quelques uns qui sont arrivés avant mais euh,0,0,0,0,0,0,0,0
ESLO,519,mais le bâtiment était pas fini hein clairement hein,0,0,0,0,0,0,0,0
ESLO,519,non on et voilà y en a non c'est et c'est pas réglé on a pas encore passé le délai de,0,0,0,0,0,0,0,0
ESLO,519,de garantie de parfait achèvement,0,0,0,0,0,0,0,0
ESLO,519,et je pense qu'on,0,0,0,0,0,0,0,0
ESLO,519,il va y avoir du sport sur l- a- avant la signature de ça,0,0,0,0,0,0,0,1
ESLO,519,euh dans le bâtiment où y avait la gendarmerie à un moment donné,0,0,0,0,0,1,0,0
ESLO,519,en bas au rez-de-chaussée y avait un truc de de,0,0,0,0,0,0,0,0
ESLO,519,la gendarmerie vous avez le Comptoir irlandais,0,0,0,0,0,0,0,0
ESLO,519,vous avez Théophile Cholet,0,0,0,0,0,0,0,0
ESLO,519,donc là euh c'est Boulevard euh celui-là s'appelle quoi c'est Rocheplatte,0,0,0,0,0,1,0,0
ESLO,519,euh le Comptoir irlandais z- est là,0,0,0,0,0,0,0,0
ESLO,519,ici vous avez la Rec,0,0,0,0,0,0,0,0
ESLO,519,là l- vous avez le Conseil Général et là le bâtiment où est ma femme il est là comme ça,0,0,0,0,0,0,0,1
ESLO,519,quand j'ai passé mon permis de conduire j'ai cherché euh,0,0,0,0,0,0,0,0
ESLO,519,là aussi la politique par la consommation,0,0,0,0,0,0,0,0
ESLO,519,un acte de programmation et un acte éminemment politique,0,0,0,0,0,0,0,0
ESLO,519,j'ai ch- j'ai j- je me suis intéressé à ce qu'il se passait,0,0,0,0,0,0,0,1
ESLO,519,qui s'appelait l'Aser,0,0,0,0,0,0,0,0
ESLO,519,Association pour la Sécurité et l'Education Routière,0,0,0,0,0,0,0,0
ESLO,519,qui était c'était en plein moment ou- du débat sur le fait que les auto-écoles euh z- f- pratiquaient des tarifs infernaux et donc celle-là s'était basée sur le fait que le but du jeu c'était pas de tirer le maximum de pognon,0,0,0,0,0,0,0,0
ESLO,519,des gens qui voulaient passer le permis mais de les éduquer à la c- à la à la conduite et la sécurité routière,0,0,0,0,0,0,0,0
ESLO,519,et j'ai choisi en habitant Saint-Jean-le-Blanc d'aller passer mon permis là-bas et j'y allais en vélo,0,0,0,0,0,0,0,0
ESLO,519,et donc euh voilà je me suis beaucoup p- en plus j'avais une copine de de de lycée,0,0,0,0,0,0,0,0
ESLO,519,et vous m'avez dit euh que donc vous étiez marié et vous aviez des des enfants,0,0,0,0,0,0,0,0
ESLO,519,donc maintenant vos enfants sont grands mais quand ils étaient plus,0,0,0,0,1,0,0,0
ESLO,519,plus petits euh c'était bien Orléans pour le tout ce qui est loisirs ?,0,0,0,0,0,1,0,0
ESLO,519,on a pas eu de souci pour deux raisons,0,0,0,0,0,0,0,0
ESLO,519,à la Source y avait des crèches,0,0,0,0,0,0,0,0
ESLO,519,et donc euh ils sont allés tous les deux à la crèche,0,0,0,0,0,1,0,0
ESLO,519,et ça été très bien,0,0,0,0,0,0,0,0
ESLO,519,quand aux activités annexes euh par l'Insee alors pour le petit,0,0,0,0,0,0,0,0
ESLO,519,y a jamais eu d'activités annexes,0,0,0,0,1,0,0,0
ESLO,519,on va dire c- que celle qu'il y a eu elles ont été euh,0,0,0,0,0,0,0,1
ESLO,519,euh via euh les structures euh et non même pas parce qu'à l'école primaire y en n'avait pas,0,0,0,0,0,0,0,0
ESLO,519,enfin y a eu des un truc euh une fois ou deux par l'école primaire mais pas plus que ça,0,0,0,0,1,0,0,0
ESLO,519,et le grand comme euh à l'Insee on avait notre propre centre aéré en commun avec le CNRS,0,0,0,0,0,0,0,0
ESLO,519,enfin y avait un centre aéré ministère des finances CNRS,0,0,0,0,0,0,0,0
ESLO,519,pour les enfants y a pas mal de choses quand même oui,0,0,0,0,0,0,0,0
ESLO,519,oui oui si c'est pas mal c'est à mettre au crédit de la ville d'ailleurs de ce point de vue-là mais,0,0,0,0,0,1,0,1
ESLO,519,et des z- et d- euh et même des communes environnants dans l'agglo en général y a quand même pas mal d'activités pour les enfants,0,0,0,0,0,0,0,0
ESLO,519,ça c'est pas trop mal ou-,0,0,0,0,0,0,0,0
ESLO,519,c'est pas trop mal géré pour l'instant tant que ça pourra durer oui,0,0,0,0,0,0,0,0
ESLO,519,avant quand j'étais jeune je fais du sport j'ai fait d- j'étais judoka,0,0,0,0,0,0,0,1
ESLO,519,alors que sur d'autres choses c'est plus compliqué quoi,0,0,0,0,0,0,0,0
ESLO,519,le judo j'ai arrêté notamment pour ça parce que c'était des ateliers de deux heures le soir et que,0,0,0,0,0,0,0,0
ESLO,519,ma femme avait pas envie que je sois tout le temps barré parce que voilà parce que c'était deux heures euh,0,0,0,0,0,0,0,0
ESLO,519,deux heures en théorie de cours de judo et que c'était en d- en fait deux heures et demie au total euh,0,0,0,0,0,0,0,0
ESLO,519,parti de la maison et cetera,0,0,0,0,0,0,0,0
ESLO,519,et puis à la place de l- à la place du sport y a eu la politique et l'associatif qui ont pris le pas des a-,0,0,0,0,0,0,0,0
ESLO,519,ah je savais pas qu'il y avait de u- une association comme ça euh ici,0,0,0,0,0,0,0,0
ESLO,519,ah bah si ça s'est créé alors ça s'est créé suite à,0,0,0,0,0,1,0,0
ESLO,519,t- avant j'y étais pas à cette époque-là,0,0,0,0,0,0,0,1
ESLO,519,puisqu'à cette époque-là euh hm,0,0,0,0,0,0,0,0
ESLO,519,je me suis toujours euh posé la question de savoir pourquoi mon fils était handicapé mais,0,0,0,0,0,0,0,0
ESLO,519,ça vient peut-être de là moi en quatre vingt-six j'étais à Châlons-sur-Marne,0,0,0,0,0,0,0,0
ESLO,519,autour du vingt-six avril quatre vingt-six si ça vous dit quelque chose le vingt-six avril,0,0,0,0,0,0,0,0
ESLO,519,l'association s'est créée,0,0,0,0,0,0,0,0
ESLO,519,suite deux ans après,0,0,0,0,1,0,0,0
ESLO,519,je crois,0,0,0,0,0,0,0,0
ESLO,519,et puis il s'est créé des associations un peu partout dont la Cirad,0,0,0,0,0,0,0,0
ESLO,519,euh y a des endroits où euh ils ont fait des mesures et y avait justement avec des des sources ou des arrivées d'eau,0,0,0,0,0,1,0,0
ESLO,519,et y avait un taux de radon incroyable et,0,0,0,0,0,0,0,0
ESLO,519,dans les lacs souterrains ou l'eau enfin des les poches souterraines où elle était euh,0,0,0,0,0,0,0,0
ESLO,519,entre euh stockée euh y avait du radon ouais c'est possible j'ai,0,0,0,0,0,0,0,0
ESLO,519,j'ai pas réussi a me do- prendre le temps de me documenter plus que ça,0,0,0,0,0,0,0,1
ESLO,519,maintenant ça commence à manquer y avait un poissonnier à La Bolière y en n'a plus,0,0,0,0,0,0,0,0
ESLO,519,y avait euh y a eu un chausseur à la Source y en a plus,0,0,0,0,0,1,0,0
ESLO,519,y a pas de caviste à la Source,0,0,0,0,0,0,0,0
ESLO,519,faut aller euh et que c'est pas faut aller sur le dans les les zones commerciales autour de Leclerc,0,0,0,0,0,0,0,0
ESLO,519,et je pense c'est fermé le dimanche matin,0,0,0,0,0,0,0,0
ESLO,519,oui non il pourrait y avoir plus de choses et puis oh bah si vous avez pas forcément entendu parler,0,0,0,0,0,0,0,0
ESLO,519,de du fait qu'on n'avait plus de supermarché de proximité à La Bolière,0,0,0,0,0,0,0,0
ESLO,519,donc euh bon là ils devraient en rouvrir un d'ici euh vers le mois de septembre mais ça faisait presque deux ans,0,0,0,0,0,1,0,0
ESLO,519,ou deux ans je sais plus si c'est pas plus,0,0,0,0,0,0,0,0
ESLO,519,faudrait v- vérifier auprès des gens des commerçants de La Bolière parce que moi je vois pas le temps passer des fois,0,0,0,0,0,0,0,1
ESLO,519,que y en avait plus que Major enfin que euh,0,0,0,0,0,0,0,0
ESLO,519,comment ça s'appelait à la fin je ne sais même plus moi,0,0,0,0,0,0,0,0
ESLO,519,Stock ? oui Stock avait fermé,0,0,0,0,0,0,0,0
ESLO,519,et que voilà y avait plus de supermarché donc euh,0,0,0,0,0,0,0,0
ESLO,519,ce qui est quand même un peu ennuyeux après euh les l-,0,0,0,0,0,0,0,0
ESLO,519,les autres c'est les hard discounts et eux ils z- ils sont fermés le dimanche matin je pense,0,0,0,0,0,0,0,1
ESLO,519,y a plus qu'un hard discount qui se trouve ça doit être le Rally euh qui se trouve à côté de la piscine là par là dans,0,0,0,0,0,0,0,0
ESLO,519,ouais c'est ED à l'Indien hm,0,0,0,0,0,0,0,0
ESLO,519,c'est ça c'est ED voilà je savais plus ce que c'était,0,0,0,0,0,0,0,0
ESLO,519,mais je savais pas du tout d'où et,0,0,0,0,0,0,0,0
ESLO,519,je suis venu allez je suis venu régulièrement,0,0,0,0,0,0,0,0
ESLO,519,euh alors ça c'est une autre des choses qui sont particulières à l'ACGT de l'Insee,0,0,0,0,0,0,0,0
ESLO,519,je suis venu régulièrement aux AG,0,0,0,0,0,0,0,0
ESLO,519,euh post euh manif qu'il y a eu,0,0,0,0,0,1,0,0
ESLO,519,euh alors que y avait plein d'autre monde d'un peu partout,0,0,0,0,0,1,0,0
ESLO,519,mais euh pas pas l'Union des bl- à part euh solidaires des fois qui venait,0,0,0,0,0,0,0,0
ESLO,519,mais sinon les Unions Départementales des syndicales n'étaient pas représentées dans ces,0,0,0,0,0,0,0,0
ESLO,519,manifs euh ça f- z- s- dans t- dans ces AG a- d'après manif pour savoir euh,0,0,0,0,0,0,0,1
ESLO,519,comment on pouvait continuer,0,0,0,0,0,0,0,0
ESLO,519,pour ça après je me suis dit si si je je connais quand vous avez dit que vous étiez euh syndiqué,0,0,0,0,0,0,0,0
ESLO,519,donc euh si si c'est en justement en se en se promenant un peu là-bas,0,0,0,0,0,0,0,0
ESLO,519,puis on avait une euh une manifestation qui faisait le tour de la Source parce que,0,0,0,0,0,0,0,0
ESLO,519,et euh et donc euh non euh à la télé je regarde euh un peu,0,0,0,0,0,1,0,0
ESLO,519,c'est variable beaucoup le service public essentiellement,0,0,0,0,0,0,0,0
ESLO,519,euh je regarde deux types de de choses euh,0,0,0,0,0,1,0,0
ESLO,519,et j'en discutait avec une collègue hier moi je comprends les gens,0,0,0,0,0,0,0,0
ESLO,519,même si euh je partage pas je comprends les gens qui s'investissent pas,0,0,0,0,0,1,0,0
ESLO,519,je trouve que les exemples de gens qui y sont sont pas forcément euh,0,0,0,0,0,0,0,0
ESLO,519,sont donnent pas forcément très envie,0,0,0,0,0,0,0,0
ESLO,519,voilà enfin on est dans une période où c'est quand même très dur d'être militant euh,0,0,0,0,0,0,0,0
ESLO,519,qui est relativement qui a été relativement détruite de voir tous les reculs qu'il a pu y avoir quoi,0,0,0,0,0,0,0,0
ESLO,519,que quand j'avais vingt ans et je pense que ça vient notamment d'une évolution de la société qui me fait un et que de ce point de vue-là c'est pas une franche réussite que d'avoir euh,0,0,0,0,0,0,0,0
ESLO,519,peut-être que ceux qui ont raison,0,0,0,0,0,0,0,0
ESLO,519,c'est ceux qui se mettent la tête dans le sable parce que comme ça ils peuvent continuer à vivre heureux en attendant,0,0,0,0,0,0,0,0
ESLO,519,quoi je sais pas peut-être que tout leur tombe sur la gueule mais en attendant euh voilà,0,0,0,0,0,0,0,0
ESLO,519,je me souviens moi pa- à propos d'Orléans d'un documentaire magnifique qui s'appelait Cinquante ans d'Orléans,0,0,0,0,0,0,0,0
ESLO,519,que j'ai vu au cinéma y a très très longtemps,0,0,0,0,0,0,0,0
ESLO,519,euh ouais je dans le cadre de de votre étude je vous engage euh oui,0,0,0,0,0,1,0,0
ESLO,519,je sais pas d'ailleurs s'il existe pas en vidéo maintenant,0,0,0,0,0,0,0,0
ESLO,519,et j'ai vu qu'il y avait un truc sur Orléans je me demande si ça reprend pas en partie ça,0,0,0,0,0,0,0,0
ESLO,519,euh quand même vite fait euh c'est la rumeur mais que moi j'ai pas connu plus que ça,0,0,0,0,0,1,0,0
ESLO,519,oh alors la rumeur c'était la rumeur de la traite des blanches c'est très vieux c'était dans le qu- c'était,0,0,0,0,0,0,0,1
ESLO,519,les j- les je pense que c'étaient les,0,0,0,0,0,0,0,0
ESLO,519,c'ét- y avait en un fond d'antisémitisme dans cette histoire,0,0,0,0,0,0,0,1
ESLO,519,puisque c'était les commerçants juifs de la rue de Bourgogne,0,0,0,0,0,0,0,0
ESLO,519,qui étaient accusés de faire disparaître les petites euh jeunes femmes blanches,0,0,0,0,0,0,0,0
ESLO,519,pour euh les vendre à des euh trafiquants de chaire humaine quoi,0,0,0,0,0,0,0,0
ESLO,519,je sais plus quelle période c'était,0,0,0,0,0,0,0,0
ESLO,519,bon euh voilà et ça a fait beaucoup de mal,0,0,0,0,0,1,0,0
ESLO,519,mais ceci dit euh bah hier soir j'ai regardé non c'était quand ?,0,0,0,0,0,0,0,0
ESLO,519,y a pas longtemps sur le service public il me semble,0,0,0,0,0,0,0,0
ESLO,519,mais je suis pas sûr c'était peut-être sur TF un parce que des fois y en a des biens sur TF un aussi,0,0,0,0,0,0,0,0
ESLO,519,qui parlait justement de la rumeur et de ses conséquences enfin des,0,0,0,0,0,0,0,0
ESLO,519,et c'était pas mal quoi on voit bien que ça reste toujours euh,0,0,0,0,0,0,0,0
ESLO,519,c'était toujours quelque chose euh et pas,0,0,0,0,0,0,0,0
ESLO,519,à l'époque euh dans laquelle on vit hein euh,0,0,0,0,0,0,0,0
ESLO,519,euh on a quand même euh moi j'ai le sentiment que les gens que globalement les gens vont pas bien,0,0,0,0,0,1,0,0
ESLO,519,ils ont besoin quand ça,0,0,0,0,0,0,0,0
ESLO,519,quand euh ça les démange comme disait Bedos en quatre vingt-trois euh j'aime beaucoup Bedos,0,0,0,0,0,0,0,0
ESLO,519,quand ça d- enfin lui il parlait du PC à l'époque euh donc des communistes,0,0,0,0,0,0,0,0
ESLO,519,il parlait pas du PC il parlait du communisme,0,0,0,0,0,0,0,0
ESLO,519,ça les démange alors faut qu'ils se grattent sur la peau des autres,0,0,0,0,0,0,0,0
ESLO,519,que quand ils trouvent quelqu'un qui est en général plus faible qu'eux,0,0,0,0,0,0,0,0
ESLO,519,et bien euh ils en profitent,0,0,0,0,0,0,0,0
ESLO,519,et ça ça peut donner euh,0,0,0,0,0,0,0,0
ESLO,519,ça pourrait euh donner euh naissance à des rumeurs et à des choses comme ça qui pourraient enfler très vite on voit bien qu'aujourd'hui on est a-,0,0,0,0,0,0,0,0
ESLO,519,qu'est-ce que ç- ah oui oui je sais c'était un film c'était un film p- un téléfilm policier oui,0,0,0,0,0,0,0,1
ESLO,519,qui était situé dans les années soixante-dix,0,0,0,0,0,0,0,0
ESLO,519,je sais plus ce que c'était b- je sais plus les acteurs je sais plus rien,0,0,0,0,0,0,0,0
ESLO,519,ça fait rien c'est pas on peut pas s'encombrer l'esprit avec ça,0,0,0,0,0,0,0,0
ESLO,519,ça se passait dans le milieu des années soixante-dix,0,0,0,0,0,0,0,0
ESLO,519,et c'était une histoire d'assassinat et c'est l'arabe qui était assi- a-,0,0,0,0,0,0,0,0
ESLO,519,accusée d'avoir tué,0,0,0,0,0,0,0,0
ESLO,519,et et et on voyait la population s'enflammer,0,0,0,0,0,0,0,0
ESLO,519,épais et crétin de l'époque en plus,0,0,0,0,0,0,0,0
ESLO,519,euh on voyait la population s'enflammer en,0,0,0,0,0,1,0,0
ESLO,519,bref ils auraient pu ils l'auraient lynché,0,0,0,0,0,0,0,0
ESLO,519,c'était une autre un autre coupable,0,0,0,0,0,0,0,0
ESLO,519,qui a été désigné,0,0,0,0,0,0,0,0
ESLO,519,et c'était pareil ils l'auraient lynché pareil quoi,0,0,0,0,0,0,0,0
ESLO,519,c'était le fils d'un cafetier ou je sais pas quoi voilà qui a été désigné après même si euh,0,0,0,0,0,0,0,0
ESLO,519,on n'est pas du tout sur que c'était lui je sais plus qui c'était le coupable,0,0,0,0,0,0,0,0
ESLO,519,je m- je sais plus ce qu-,0,0,0,0,0,0,0,1
ESLO,519,je me demande si c'était pas un téléfilm qui était sur TF un celui-là ou sur,0,0,0,0,0,0,0,0
ESLO,519,je ne sais plus je ne sais plus,0,0,0,0,0,0,0,0
ESLO,519,mais voilà donc on voit bien que,0,0,0,0,0,0,0,0
ESLO,519,euh je pense qu'il y a des choses comme ça y a des ressorts comme ça,0,0,0,0,0,1,0,0
ESLO,519,euh c'est ça oui c'est ça qui me f- qui faisait le lien avec la rumeur c'est le fait que d'un seul coup on peut avoir,0,0,0,0,0,1,0,0
ESLO,519,une population qui va pas bien qui s'enflamme euh après euh,0,0,0,0,1,0,0,0
ESLO,519,après quelque chose soit par le biais d'une rumeur soit par euh voilà,0,0,0,0,0,0,0,0
ESLO,519,là par exemple j'ai décidé mais j'ai pas pris le temps de le faire que sur cette affaire israélienne,0,0,0,0,0,0,0,0
ESLO,519,j'allais essayer de voir ce que je pouvais trouver comme informations mais en sortant du cadre un peu,0,0,0,0,0,0,0,0
ESLO,519,euh et en allant voir enfin sortant un peu du cadre hexagonal en tous les cas en allant voir des,0,0,0,0,1,1,0,0
ESLO,519,des médias qui sont pas ceux qui sont mis en avant sortir de la télé prendre de l'écrit effectivement donc,0,0,0,0,0,0,0,0
ESLO,519,si je regarderai quand même dans Le Monde ce qu'il y avait d'écrit mais,0,0,0,0,0,0,0,0
ESLO,519,d'aller chercher sur d'au- des médias un peu alternatifs euh de voir ce qu'on pouvait trouver quoi,0,0,0,0,0,0,0,0
ESLO,519,enfin d'une semaine de vacances j'étais en vacances chez moi hein,0,0,0,0,0,0,0,0
ESLO,519,je suis pas pas parti on part peu dans l'année,0,0,0,0,0,0,0,0
ESLO,519,on part en général que pour les vacances d'été et on part euh deux semaines euh et demie trois semaines,0,0,0,0,0,0,0,0
ESLO,519,et on est p- quasiment toujours parti sauf quand t- sauf l'année où un,0,0,0,0,1,0,0,0
ESLO,519,sauf deux ans euh l'année où on a acheté la maison,0,0,0,0,0,0,0,0
ESLO,519,et puis euh l'année d'après ou deux après je sais plus où on est pas parti,0,0,0,0,0,0,0,0
ESLO,519,on est resté sur place et on y était très bien,0,0,0,0,0,0,0,0
ESLO,519,mais en général on essaye de bouger vous voyez euh le plus souvent euh,0,0,0,0,0,0,0,0
ESLO,519,on part en location je suis parti aussi euh par les services sociaux du Ministère des finances,0,0,0,0,0,0,0,0
ESLO,519,puisqu'on a la chance nous d'avoir des services sociaux mais enfin on s'est battu en quatre vingt-neuf pour ça,0,0,0,0,0,0,0,0
ESLO,519,faire bouffer quand même,0,0,0,0,0,0,0,0
ESLO,519,et donc euh y avait quelques euh quelques résidences de vacances qui est au Ministère des finances,0,0,0,0,0,1,0,0
ESLO,519,donc je suis parti avec ce avec cet euh cet organisme,0,0,0,0,0,0,0,0
ESLO,519,et puis on part euh sinon en location là cette année on va aller dans l'Aveyron,0,0,0,0,0,0,0,0
ESLO,519,pas très loin d'Antraigues-sur-Volane,0,0,0,0,0,0,0,0
ESLO,519,mais euh voilà euh j'ai vu euh dans dans ce que j'ai regardé à la télé,0,0,0,0,0,0,0,0
ESLO,519,par exemple j'ai regardé Chateaubriand,0,0,0,0,0,0,0,0
ESLO,519,et je me suis dit faudrait quand même que je prenne le temps de lire un ou deux trucs de Chateaubriand,0,0,0,0,0,0,0,0
ESLO,519,ça me rendrait pas plus bête mais euh voilà j'aime bien euh,0,0,0,0,0,0,0,0
ESLO,519,j'aime pas les maîtres à penser,0,0,0,0,0,0,0,0
ESLO,519,et encore moins Sarkozy parce que j'aime pas non plus euh euh p- p- si j'aime pas les maîtres à penser surtout euh donc je pense que j'ai euh,0,0,0,0,0,0,0,0
ESLO,519,j'ai tiré de euh de mon éducation scolaire essentiellement,0,0,0,0,0,0,0,0
ESLO,519,euh un certain nombre d'éléments sur les grands courants de pensée qui ont traversé euh les derniers siècles,0,0,0,0,0,1,0,0
ESLO,519,euh sur ce sur quoi ils étaient fondés,0,0,0,0,0,1,0,0
ESLO,519,et voilà à partir de là je me suis fait ma propre euh,0,0,0,0,0,0,0,0
ESLO,519,ma propre lecture des choses et ma propre manière de penser sans avoir besoin d'en référer euh,0,0,0,0,0,0,0,0
ESLO,519,euh que ce soit à Rousseau à Voltaire à Diderot à Montesquieu euh,0,0,0,0,0,1,0,0
ESLO,519,ne peut pas faire du tout penser que demain y aura un partage euh par les élites euh de,0,0,0,0,0,0,0,0
ESLO,519,si y en a qui ont dit qu'ils étaient prêt à le faire euh,0,0,0,0,0,0,0,0
ESLO,519,si c'était collectivement,0,0,0,0,0,0,0,0
ESLO,519,parce que euh un des seuls qui me fait pas trop de mal quand je l'écoute c'est euh,0,0,0,0,0,1,0,0
ESLO,519,c'est euh enfin un des rares y en a d'autres hein,0,0,0,0,0,1,0,0
ESLO,519,c'est Mélenchon,0,0,0,0,0,0,0,0
ESLO,519,lui ça va à peu près,0,0,0,0,0,0,0,0
ESLO,519,la légende du Cercle de craie caucasien de Bertolt Brecht au théâtre,0,0,0,0,0,0,0,0
ESLO,519,et j'ai trouvé que c'était très bien,0,0,0,0,0,0,0,0
ESLO,519,ceci dit aujourd'hui je prends pas le temps,0,0,0,0,1,0,0,0
ESLO,519,au théâtre alors je me dis toujours un jour il va falloir que je m'y remette quand même parce que qu'on s'y remette avec mon épouse,0,0,0,0,0,0,0,0
ESLO,519,euh ceci dit euh voilà bon,0,0,0,0,0,1,0,0
ESLO,519,quand j'avais dix-sept ans euh j'aimais bien euh,0,0,0,0,0,0,0,0
ESLO,519,euh par exemple euh notamment,0,0,0,0,0,1,0,0
ESLO,519,euh bon euh maintenant j'écoute un peu moins de musique euh boum boum,0,0,0,0,0,1,0,0
ESLO,519,puis après euh puis après Scorpion aussi je l'avais oublié,0,0,0,0,1,0,0,0
ESLO,519,puis après euh puis après Scorpion aussi je l'avais oublié,0,0,0,0,1,0,0,0
ESLO,519,et puis euh alors une émission qui est bien que je regarde très peu aussi mais que j'adore,0,0,0,0,1,1,0,0
ESLO,519,parce que là encore je trouve que l'animateur c'est quelqu'un qui euh,0,0,0,0,0,0,0,0
ESLO,519,qui se met pas en avant mais qui met vraiment en avant euh,0,0,0,0,1,0,0,0
ESLO,519,-qu- sur lesquels il il cause c'est euh,0,0,0,0,0,0,0,0
ESLO,519,Des mots de minuit présenté par Philippe Lefait,0,0,0,0,0,0,0,0
ESLO,519,je trouve que c'est une émission magnifique aussi,0,0,0,0,0,0,0,0
ESLO,519,j'aime bien,0,0,0,0,0,0,0,0
ESLO,519,y a tellement d'émissions qui sont intéressantes mais moi je peux pas tout regarder y a,0,0,0,0,0,0,0,0
ESLO,519,j'ai vu une ou deux fois euh,0,0,0,0,0,0,0,0
ESLO,519,Philosophie justement qui doit être sur la trois qui est présenté par je sais plus qui euh,0,0,0,0,1,0,0,0
ESLO,519,il était hier soir dans l'émission de Taddeï j'aime bien l'émission de Frédéric Taddeï,0,0,0,0,1,0,0,0
ESLO,519,la radio j'aime bien la radio aussi,0,0,0,0,0,0,0,0
ESLO,519,ah oui ma conscience politique s'est aussi év- écout- éveillée en écoutant la radio j'écoutais Guy Thomas,0,0,0,0,0,0,0,1
ESLO,519,moi je suis de soixante-quatre c'était dans les années soixante d-,0,0,0,0,0,0,0,0
ESLO,519,soixante quinze soixante dix-sept Guy Thomas sur Europe un qui faisait une rubrique sociale,0,0,0,0,0,0,0,0
ESLO,519,les gens qui se hardaient contre les heurtaient contre les lenteurs de l'administration,0,0,0,0,0,0,0,0
ESLO,519,et les incohérences de l'administration ou contre un certain nombre de choses,0,0,0,0,0,0,0,0
ESLO,519,voilà tous les gens qui étaient dans la dèche,0,0,0,0,0,0,0,0
ESLO,519,Guy Thomas il s'appelait le mec oui je me souviens,0,0,0,0,0,0,0,0
ESLO,519,euh voilà et j'adorais ça euh bon voilà,0,0,0,0,0,1,0,0
ESLO,519,euh enfin je trouvais que c'étais oui p- super important quoi,0,0,0,0,0,1,0,0
ESLO,519,donc la radio j'écoutais alors j'ai adoré,0,0,0,0,0,0,0,0
ESLO,519,l'émission Rien à cirer sur France,0,0,0,0,0,0,0,0
ESLO,519,euh non bah c'était non non c- c'était juste pour euh pour parler des,0,0,0,0,0,1,0,1
ESLO,519,de ce qui se passait à Orléans des festivals de de jazz de,0,0,0,0,0,0,0,0
ESLO,519,alors là j'ai un gros souci par rapport à ça que je sais pas expliquer,0,0,0,0,0,0,0,0
ESLO,519,les fêtes de Jeanne d'Arc ah oui alors,0,0,0,0,0,0,0,0
ESLO,519,ça me fait penser culture,0,0,0,0,0,0,0,0
ESLO,519,on va revenir un peti- très en amont avant les fêtes de Jeanne d'Arc,0,0,0,0,1,0,0,0
ESLO,519,sur la différence entre Saint Jean-le-Blanc et les les villes les communes,0,0,0,0,0,0,0,0
ESLO,519,et c'est complètement de la culture d'une certaine façon c'est que ce que j'ai vécu à Saint-Jean-le-Blanc en c'est que avec les écoles on faisait le onze novembre et le huit mai,0,0,0,0,0,0,0,0
ESLO,519,et on allait au monument aux morts enfin on nous proposait d'y aller à cette époque-là,0,0,0,0,0,0,0,0
ESLO,519,euh et ça c'était facile,0,0,0,0,0,1,0,0
ESLO,519,moi mes enfants ont grandi à la Source euh y a jamais eu de proposition de ce type-là,0,0,0,0,0,0,0,0
ESLO,519,assister à ça à Orléans centre bon voilà il aurait fallu que je les emmène à Saint-Jean-le-Blanc mais,0,0,0,0,0,0,0,0
ESLO,519,ça m'est jamais venu à l'idée,0,0,0,0,1,0,0,0
ESLO,519,et c'est c- et ça je trouve euh moi je pense que mon,0,0,0,0,0,0,0,0
